Fecha,Red de distribución de anuncios,Tipo de concordancia de la consulta,Impresiones,Clics de AdX,Coste,CPM,CPC,CTR,Coste por transacción,Coste por conversión de objetivo,Coste por conversión,RPC,Retorno de la inversión en publicidad (ROAS)
20170512,Google Search,Exact match,564,0,82028,145439.71631205676,872.6382978723404,0.16666666666666666,0,0,0,0,0
20170512,Search partners,Broad match,241,0,23225,96369.29460580913,455.3921568627451,0.21161825726141079,0,0,0,0,0
20170512,Search partners,Phrase match,64,0,5100,79687.5,425,0.1875,0,0,0,0,0
20170512,Google Search,Broad match,1466,0,471232,321440.65484311053,884.1125703564728,0.3635743519781719,0,0,0,0,0
20170512,Google Search,Phrase match,380,0,137135,360881.5789473684,1000.985401459854,0.3605263157894737,0,0,0,0,0
20170513,Google Search,Broad match,1310,0,431442,329345.0381679389,917.9617021276596,0.35877862595419846,0,0,0,0,0
20170513,Google Search,Exact match,427,0,64343,150686.18266978924,765.9880952380953,0.19672131147540983,0,0,0,0,0
20170513,Google Search,Phrase match,319,0,92742,290727.2727272727,976.2315789473683,0.29780564263322884,0,0,0,0,0
20170513,Search partners,Exact match,36,0,2016,56000.00000000001,288,0.19444444444444445,0,0,0,0,0
20170513,Search partners,Phrase match,50,0,6605,132100,550.4166666666666,0.24,0,0,0,0,0
20170513,Search partners,Broad match,143,0,20639,144328.67132867133,529.2051282051282,0.2727272727272727,0,0,0,0,0
20170514,Google Search,Broad match,880,0,312075,354630.6818181818,963.1944444444445,0.36818181818181817,0,0,0,0,0
20170514,Search partners,Exact match,21,0,2996,142666.66666666666,428,0.3333333333333333,0,0,0,0,0
20170514,Google Search,Phrase match,207,0,67511,326140.09661835746,992.8088235294118,0.3285024154589372,0,0,0,0,0
20170514,Search partners,Broad match,118,0,15024,127322.03389830509,455.27272727272725,0.2796610169491525,0,0,0,0,0
20170514,Google Search,Exact match,384,0,65088,169500,867.84,0.1953125,0,0,0,0,0
20170514,Search partners,Phrase match,40,0,4563,114075,456.3,0.25,0,0,0,0,0
20170515,Google Search,Broad match,1427,0,482453,338088.9978976874,918.9580952380953,0.36790469516468116,0,0,0,0,0
20170515,Search partners,Broad match,246,0,28678,116577.23577235773,521.4181818181818,0.22357723577235772,0,0,0,0,0
20170515,Search partners,Exact match,49,0,1507,30755.102040816328,502.3333333333333,0.061224489795918366,0,0,0,0,0
20170515,Google Search,Phrase match,291,0,107715,370154.63917525776,961.7410714285714,0.3848797250859107,0,0,0,0,0
20170515,Search partners,Phrase match,75,0,9907,132093.33333333334,495.35,0.26666666666666666,0,0,0,0,0
20170515,Google Search,Exact match,639,0,125920,197057.90297339595,932.7407407407408,0.2112676056338028,0,0,0,0,0
20170516,Google Search,Exact match,679,0,107029,157627.39322533135,817.0152671755725,0.19293078055964655,0,0,0,0,0
20170516,Google Search,Broad match,1579,0,504168,319295.7568081064,908.4108108108109,0.35148828372387586,0,0,0,0,0
20170516,Search partners,Exact match,58,0,7697,132706.89655172414,549.7857142857142,0.2413793103448276,0,0,0,0,0
20170516,Search partners,Phrase match,112,0,10819,96598.21428571428,416.11538461538464,0.23214285714285715,0,0,0,0,0
20170516,Search partners,Broad match,283,0,29784,105243.81625441698,425.48571428571427,0.24734982332155478,0,0,0,0,0
20170516,Google Search,Phrase match,307,0,116995,381091.20521172637,914.0234375,0.4169381107491857,0,0,0,0,0
20170517,Google Search,Phrase match,328,0,126367,385265.243902439,972.0538461538462,0.39634146341463417,0,0,0,0,0
20170517,Google Search,Exact match,676,0,99793,147622.78106508875,959.5480769230769,0.15384615384615385,0,0,0,0,0
20170517,Search partners,Exact match,67,0,857,12791.044776119403,171.4,0.07462686567164178,0,0,0,0,0
20170517,Google Search,Broad match,1565,0,508477,324905.43130990415,950.4242990654205,0.34185303514376997,0,0,0,0,0
20170517,Search partners,Phrase match,71,0,9424,132732.3943661972,523.5555555555555,0.2535211267605634,0,0,0,0,0
20170517,Search partners,Broad match,282,0,25565,90656.02836879434,440.77586206896547,0.20567375886524822,0,0,0,0,0
20170518,Search partners,Phrase match,98,0,8699,88765.30612244898,378.2173913043478,0.23469387755102042,0,0,0,0,0
20170518,Google Search,Broad match,1680,0,548083,326239.880952381,895.5604575163399,0.36428571428571427,0,0,0,0,0
20170518,Search partners,Broad match,364,0,32319,88788.46153846155,425.25,0.2087912087912088,0,0,0,0,0
20170518,Search partners,Exact match,60,0,1360,22666.666666666668,453.3333333333333,0.05,0,0,0,0,0
20170518,Google Search,Phrase match,396,0,149224,376828.28282828286,915.4846625766871,0.4116161616161616,0,0,0,0,0
20170518,Google Search,Exact match,665,0,111932,168318.7969924812,854.442748091603,0.19699248120300752,0,0,0,0,0
20170519,Search partners,Exact match,38,0,1563,41131.57894736842,521,0.07894736842105263,0,0,0,0,0
20170519,Google Search,Exact match,643,0,113178,176015.55209953344,820.1304347826087,0.21461897356143078,0,0,0,0,0
20170519,Google Search,Phrase match,360,0,137384,381622.22222222225,928.2702702702702,0.4111111111111111,0,0,0,0,0
20170519,Search partners,Broad match,270,0,32925,121944.44444444444,477.17391304347825,0.25555555555555554,0,0,0,0,0
20170519,Search partners,Phrase match,113,0,14785,130840.70796460177,568.6538461538462,0.23008849557522124,0,0,0,0,0
20170519,Google Search,Broad match,1698,0,536713,316085.39458186104,891.5498338870433,0.3545347467608952,0,0,0,0,0
20170520,Google Search,Broad match,1772,0,546474,308393.9051918736,867.4190476190477,0.35553047404063204,0,0,0,0,0
20170520,Google Search,Phrase match,328,0,81795,249375,870.159574468085,0.2865853658536585,0,0,0,0,0
20170520,Google Search,Exact match,666,0,91621,137569.06906906905,757.1983471074379,0.1816816816816817,0,0,0,0,0
20170520,Search partners,Broad match,282,0,29265,103776.59574468086,418.0714285714286,0.24822695035460993,0,0,0,0,0
20170520,Search partners,Phrase match,65,0,10087,155184.61538461538,504.35,0.3076923076923077,0,0,0,0,0
20170520,Search partners,Exact match,66,0,1060,16060.60606060606,353.3333333333333,0.045454545454545456,0,0,0,0,0
20170521,Search partners,Exact match,30,0,1025,34166.66666666667,512.5,0.06666666666666667,0,0,0,0,0
20170521,Search partners,Broad match,302,0,29060,96225.16556291391,398.0821917808219,0.24172185430463577,0,0,0,0,0
20170521,Google Search,Phrase match,292,0,89149,305304.79452054796,891.49,0.3424657534246575,0,0,0,0,0
20170521,Search partners,Phrase match,106,0,3774,35603.77358490566,314.5,0.11320754716981132,0,0,0,0,0
20170521,Google Search,Broad match,1747,0,534891,306176.87464224384,847.6877971473851,0.3611906124785346,0,0,0,0,0
20170521,Google Search,Exact match,579,0,103910,179464.59412780657,781.2781954887218,0.229706390328152,0,0,0,0,0
20170522,Search partners,Broad match,395,0,34651,87724.05063291139,393.7613636363636,0.22278481012658227,0,0,0,0,0
20170522,Google Search,Broad match,2215,0,648547,292797.74266365694,833.6079691516709,0.3512415349887133,0,0,0,0,0
20170522,Search partners,Exact match,68,0,3599,52926.470588235294,299.9166666666667,0.17647058823529413,0,0,0,0,0
20170522,Search partners,Phrase match,116,0,6301,54318.96551724138,331.63157894736844,0.16379310344827586,0,0,0,0,0
20170522,Google Search,Exact match,847,0,117325,138518.29988193625,792.7364864864865,0.17473435655253838,0,0,0,0,0
20170522,Google Search,Phrase match,421,0,126990,301638.9548693587,926.9343065693431,0.3254156769596199,0,0,0,0,0
20170523,Google Search,Phrase match,350,0,154447,441277.1428571429,990.0448717948718,0.44571428571428573,0,0,0,0,0
20170523,Search partners,Broad match,265,0,36188,136558.49056603774,482.50666666666666,0.2830188679245283,0,0,0,0,0
20170523,Search partners,Phrase match,73,0,7460,102191.78082191781,339.09090909090907,0.3013698630136986,0,0,0,0,0
20170523,Google Search,Exact match,665,0,120287,180882.70676691728,835.3263888888888,0.21654135338345865,0,0,0,0,0
20170523,Google Search,Broad match,1855,0,602983,325058.22102425876,861.4042857142857,0.37735849056603776,0,0,0,0,0
20170523,Search partners,Exact match,68,0,2328,34235.294117647056,388,0.08823529411764706,0,0,0,0,0
20170524,Search partners,Phrase match,78,0,10064,129025.64102564102,402.56,0.32051282051282054,0,0,0,0,0
20170524,Google Search,Broad match,1690,0,692741,409905.9171597633,958.1479944674965,0.427810650887574,0,0,0,0,0
20170524,Search partners,Exact match,69,0,2127,30826.086956521736,354.5,0.08695652173913043,0,0,0,0,0
20170524,Google Search,Phrase match,277,0,144254,520772.56317689526,1126.984375,0.4620938628158845,0,0,0,0,0
20170524,Search partners,Broad match,269,0,40018,148765.79925650556,513.0512820512821,0.2899628252788104,0,0,0,0,0
20170524,Google Search,Exact match,627,0,113689,181322.16905901118,867.854961832061,0.20893141945773525,0,0,0,0,0
20170525,Google Search,Broad match,1760,0,707462,401967.04545454547,979.8642659279778,0.4102272727272727,0,0,0,0,0
20170525,Search partners,Exact match,61,0,3366,55180.327868852466,374,0.14754098360655737,0,0,0,0,0
20170525,Google Search,Phrase match,257,0,118509,461124.513618677,1030.513043478261,0.4474708171206226,0,0,0,0,0
20170525,Google Search,Exact match,613,0,90327,147352.36541598695,785.4521739130435,0.18760195758564438,0,0,0,0,0
20170525,Search partners,Broad match,253,0,35723,141197.62845849802,567.031746031746,0.2490118577075099,0,0,0,0,0
20170525,Search partners,Phrase match,86,0,10187,118453.48837209304,636.6875,0.18604651162790697,0,0,0,0,0
20170526,Google Search,Broad match,1687,0,666695,395195.6135151156,969.0334302325581,0.4078245406046236,0,0,0,0,0
20170526,Google Search,Phrase match,285,0,117832,413445.61403508775,1015.7931034482758,0.4070175438596491,0,0,0,0,0
20170526,Search partners,Broad match,343,0,48523,141466.472303207,606.5375,0.23323615160349853,0,0,0,0,0
20170526,Google Search,Exact match,676,0,113630,168091.71597633135,794.6153846153845,0.21153846153846154,0,0,0,0,0
20170526,Search partners,Phrase match,85,0,11839,139282.35294117645,493.2916666666667,0.2823529411764706,0,0,0,0,0
20170526,Search partners,Exact match,42,0,2292,54571.428571428565,286.5,0.19047619047619047,0,0,0,0,0
20170527,Google Search,Exact match,526,0,68334,129912.54752851711,726.9574468085107,0.17870722433460076,0,0,0,0,0
20170527,Search partners,Exact match,70,0,2740,39142.85714285714,391.4285714285714,0.1,0,0,0,0,0
20170527,Search partners,Broad match,212,0,37293,175910.37735849057,601.5,0.29245283018867924,0,0,0,0,0
20170527,Search partners,Phrase match,69,0,6538,94753.62318840579,435.8666666666667,0.21739130434782608,0,0,0,0,0
20170527,Google Search,Broad match,1514,0,528022,348759.5772787318,929.6161971830985,0.3751651254953765,0,0,0,0,0
20170527,Google Search,Phrase match,257,0,113609,442058.3657587549,979.3879310344827,0.45136186770428016,0,0,0,0,0
20170528,Google Search,Phrase match,294,0,102520,348707.48299319734,1025.2,0.3401360544217687,0,0,0,0,0
20170528,Google Search,Broad match,1415,0,519968,367468.5512367491,968.2830540037244,0.3795053003533569,0,0,0,0,0
20170528,Google Search,Exact match,479,0,65799,137367.43215031317,756.3103448275862,0.18162839248434237,0,0,0,0,0
20170528,Search partners,Exact match,37,0,2039,55108.10810810811,509.75,0.10810810810810811,0,0,0,0,0
20170528,Search partners,Phrase match,54,0,12975,240277.77777777778,589.7727272727273,0.4074074074074074,0,0,0,0,0
20170528,Search partners,Broad match,251,0,39456,157195.219123506,548,0.2868525896414343,0,0,0,0,0
20170529,Search partners,Broad match,351,0,46541,132595.4415954416,456.2843137254902,0.2905982905982906,0,0,0,0,0
20170529,Search partners,Exact match,59,0,2272,38508.47457627119,324.5714285714286,0.11864406779661017,0,0,0,0,0
20170529,Google Search,Broad match,1787,0,603802,337885.8421936206,895.8486646884273,0.37716843872411865,0,0,0,0,0
20170529,Google Search,Exact match,675,0,107840,159762.96296296295,748.8888888888888,0.21333333333333335,0,0,0,0,0
20170529,Search partners,Phrase match,64,0,7910,123593.75,565,0.21875,0,0,0,0,0
20170529,Google Search,Phrase match,337,0,113328,336284.8664688427,944.4,0.3560830860534125,0,0,0,0,0
20170530,Google Search,Exact match,687,0,97902,142506.55021834062,741.6818181818181,0.19213973799126638,0,0,0,0,0
20170530,Search partners,Exact match,61,0,2629,43098.360655737706,328.625,0.13114754098360656,0,0,0,0,0
20170530,Search partners,Phrase match,99,0,9241,93343.43434343435,486.36842105263156,0.1919191919191919,0,0,0,0,0
20170530,Google Search,Broad match,1978,0,661033,334192.6188068756,908.0123626373626,0.36804853387259856,0,0,0,0,0
20170530,Search partners,Broad match,369,0,34220,92737.12737127372,388.8636363636364,0.23848238482384823,0,0,0,0,0
20170530,Google Search,Phrase match,559,0,207097,370477.6386404293,976.872641509434,0.37924865831842575,0,0,0,0,0
20170531,Google Search,Exact match,713,0,89866,126039.27068723703,691.2769230769231,0.182328190743338,0,0,0,0,0
20170531,Search partners,Phrase match,97,0,12603,129927.83505154638,547.9565217391304,0.23711340206185566,0,0,0,0,0
20170531,Google Search,Broad match,1930,0,643605,333474.09326424875,922.0702005730659,0.3616580310880829,0,0,0,0,0
20170531,Search partners,Broad match,473,0,39713,83959.83086680762,354.5803571428571,0.23678646934460887,0,0,0,0,0
20170531,Google Search,Phrase match,492,0,184284,374560.9756097561,1012.5494505494505,0.3699186991869919,0,0,0,0,0
20170531,Search partners,Exact match,40,0,1429,35725,357.25,0.1,0,0,0,0,0
20170601,Search partners,Broad match,341,0,41997,123158.35777126098,411.7352941176471,0.2991202346041056,0,0,0,0,0
20170601,Search partners,Phrase match,73,0,8650,118493.15068493152,376.0869565217391,0.3150684931506849,0,0,0,0,0
20170601,Search partners,Exact match,65,0,2844,43753.846153846156,284.4,0.15384615384615385,0,0,0,0,0
20170601,Google Search,Broad match,1858,0,661235,355885.3606027987,972.4044117647059,0.36598493003229277,0,0,0,0,0
20170601,Google Search,Exact match,700,0,103293,147561.42857142858,800.7209302325581,0.18428571428571427,0,0,0,0,0
20170601,Google Search,Phrase match,474,0,159676,336869.19831223635,979.6073619631902,0.3438818565400844,0,0,0,0,0
20170602,Search partners,Broad match,374,0,37794,101053.47593582887,429.47727272727275,0.23529411764705882,0,0,0,0,0
20170602,Search partners,Phrase match,102,0,12142,119039.21568627452,467,0.2549019607843137,0,0,0,0,0
20170602,Search partners,Exact match,51,0,3954,77529.41176470589,395.4,0.19607843137254902,0,0,0,0,0
20170602,Google Search,Exact match,715,0,101901,142518.88111888114,842.1570247933885,0.16923076923076924,0,0,0,0,0
20170602,Google Search,Broad match,1814,0,617657,340494.4873208379,965.0890625,0.3528114663726571,0,0,0,0,0
20170602,Google Search,Phrase match,432,0,145870,337662.037037037,1034.5390070921985,0.3263888888888889,0,0,0,0,0
20170603,Search partners,Broad match,357,0,41550,116386.55462184874,472.15909090909093,0.24649859943977592,0,0,0,0,0
20170603,Search partners,Exact match,57,0,3468,60842.10526315789,289,0.21052631578947367,0,0,0,0,0
20170603,Search partners,Phrase match,66,0,10342,156696.9696969697,544.3157894736842,0.2878787878787879,0,0,0,0,0
20170603,Google Search,Exact match,514,0,85398,166143.96887159534,776.3454545454545,0.2140077821011673,0,0,0,0,0
20170603,Google Search,Broad match,1577,0,533486,338291.693088142,966.4601449275362,0.35003170577045023,0,0,0,0,0
20170603,Google Search,Phrase match,396,0,116202,293439.3939393939,960.3471074380166,0.3055555555555556,0,0,0,0,0
20170604,Search partners,Phrase match,69,0,14435,209202.8985507246,424.55882352941177,0.4927536231884058,0,0,0,0,0
20170604,Search partners,Broad match,336,0,40614,120875,432.06382978723406,0.27976190476190477,0,0,0,0,0
20170604,Search partners,Exact match,45,0,2582,57377.77777777778,430.3333333333333,0.13333333333333333,0,0,0,0,0
20170604,Google Search,Exact match,636,0,103847,163281.44654088048,895.2327586206897,0.18238993710691823,0,0,0,0,0
20170604,Google Search,Phrase match,476,0,161845,340010.50420168065,1071.8211920529802,0.3172268907563025,0,0,0,0,0
20170604,Google Search,Broad match,1660,0,570168,343474.6987951807,983.048275862069,0.3493975903614458,0,0,0,0,0
20170605,Google Search,Phrase match,417,0,133753,320750.59952038375,1044.9453125,0.3069544364508393,0,0,0,0,0
20170605,Search partners,Exact match,46,0,2428,52782.608695652176,303.5,0.17391304347826086,0,0,0,0,0
20170605,Google Search,Exact match,777,0,107118,137861.00386100385,823.9846153846154,0.16731016731016732,0,0,0,0,0
20170605,Search partners,Broad match,353,0,49076,139025.4957507082,423.06896551724134,0.3286118980169972,0,0,0,0,0
20170605,Search partners,Phrase match,114,0,16234,142403.5087719298,477.4705882352941,0.2982456140350877,0,0,0,0,0
20170605,Google Search,Broad match,1996,0,681492,341428.85771543084,938.694214876033,0.3637274549098196,0,0,0,0,0
20170606,Search partners,Exact match,57,0,1766,30982.456140350874,252.2857142857143,0.12280701754385964,0,0,0,0,0
20170606,Google Search,Exact match,715,0,109973,153808.3916083916,845.9461538461538,0.18181818181818182,0,0,0,0,0
20170606,Google Search,Broad match,1891,0,654707,346222.63352723425,994.9954407294832,0.34796404019037547,0,0,0,0,0
20170606,Search partners,Broad match,343,0,38610,112565.59766763847,470.8536585365854,0.239067055393586,0,0,0,0,0
20170606,Search partners,Phrase match,82,0,10170,124024.39024390244,406.8,0.3048780487804878,0,0,0,0,0
20170606,Google Search,Phrase match,493,0,179276,363643.0020283976,1036.2774566473988,0.3509127789046653,0,0,0,0,0
20170607,Google Search,Broad match,1779,0,674960,379404.15964024735,1030.473282442748,0.36818437324339515,0,0,0,0,0
20170607,Search partners,Exact match,46,0,3669,79760.86956521739,366.9,0.21739130434782608,0,0,0,0,0
20170607,Search partners,Broad match,286,0,38053,133052.44755244756,551.4927536231884,0.24125874125874125,0,0,0,0,0
20170607,Search partners,Phrase match,70,0,9872,141028.57142857142,548.4444444444445,0.2571428571428571,0,0,0,0,0
20170607,Google Search,Phrase match,504,0,180258,357654.7619047619,1066.6153846153845,0.3353174603174603,0,0,0,0,0
20170607,Google Search,Exact match,651,0,110219,169307.21966205837,958.4260869565218,0.17665130568356374,0,0,0,0,0
20170608,Google Search,Exact match,699,0,119895,171523.6051502146,966.8951612903226,0.17739628040057226,0,0,0,0,0
20170608,Search partners,Exact match,43,0,3447,80162.79069767443,430.875,0.18604651162790697,0,0,0,0,0
20170608,Google Search,Phrase match,533,0,207404,389125.7035647279,1145.878453038674,0.3395872420262664,0,0,0,0,0
20170608,Search partners,Phrase match,96,0,11415,118906.25,475.625,0.25,0,0,0,0,0
20170608,Search partners,Broad match,307,0,43927,143084.69055374595,510.77906976744185,0.28013029315960913,0,0,0,0,0
20170608,Google Search,Broad match,1787,0,692467,387502.5181869055,1042.8719879518073,0.37157246782316733,0,0,0,0,0
20170609,Google Search,Broad match,1666,0,591288,354914.76590636256,997.1129848229343,0.3559423769507803,0,0,0,0,0
20170609,Search partners,Broad match,263,0,36557,139000,529.8115942028986,0.2623574144486692,0,0,0,0,0
20170609,Search partners,Phrase match,62,0,12497,201564.51612903224,462.8518518518519,0.43548387096774194,0,0,0,0,0
20170609,Google Search,Exact match,635,0,106389,167541.73228346457,933.2368421052631,0.1795275590551181,0,0,0,0,0
20170609,Search partners,Exact match,55,0,7749,140890.9090909091,516.6,0.2727272727272727,0,0,0,0,0
20170609,Google Search,Phrase match,537,0,228818,426104.2830540037,1116.1853658536584,0.3817504655493482,0,0,0,0,0
20170610,Google Search,Phrase match,429,0,180707,421228.43822843826,1173.422077922078,0.358974358974359,0,0,0,0,0
20170610,Google Search,Exact match,580,0,105465,181836.20689655174,958.7727272727273,0.1896551724137931,0,0,0,0,0
20170610,Search partners,Exact match,52,0,1489,28634.615384615387,744.5,0.038461538461538464,0,0,0,0,0
20170610,Google Search,Broad match,1747,0,576984,330271.322266743,1015.8169014084507,0.3251287922152261,0,0,0,0,0
20170610,Search partners,Phrase match,42,0,7306,173952.38095238095,562,0.30952380952380953,0,0,0,0,0
20170610,Search partners,Broad match,271,0,44331,163583.0258302583,503.7613636363636,0.3247232472324723,0,0,0,0,0
20170611,Google Search,Phrase match,10,0,1668,166800,1668,0.1,0,0,0,0,0
20170611,Google Search,Broad match,28,0,11158,398500,929.8333333333334,0.42857142857142855,0,0,0,0,0
20170611,Google Search,Exact match,5,0,1265,253000,1265,0.2,0,0,0,0,0
20170611,Search partners,Broad match,4,0,0,0,0,0,0,0,0,0,null
20170611,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20170612,Google Search,Broad match,11,0,4714,428545.4545454546,942.8,0.45454545454545453,0,0,0,0,0
20170612,Google Search,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20170613,Google Search,Broad match,317,0,98986,312258.6750788644,824.8833333333333,0.3785488958990536,0,0,0,0,0
20170613,Google Search,Phrase match,84,0,13899,165464.2857142857,772.1666666666666,0.21428571428571427,0,0,0,0,0
20170613,Search partners,Broad match,71,0,6855,96549.29577464791,380.8333333333333,0.2535211267605634,0,0,0,0,0
20170613,Search partners,Phrase match,11,0,1757,159727.27272727274,439.25,0.36363636363636365,0,0,0,0,0
20170613,Search partners,Exact match,8,0,750,93750,750,0.125,0,0,0,0,0
20170613,Google Search,Exact match,135,0,11633,86170.37037037036,684.2941176470589,0.1259259259259259,0,0,0,0,0
20170614,Search partners,Exact match,3,0,0,0,0,0,0,0,0,0,null
20170614,Search partners,Phrase match,16,0,2211,138187.5,442.2,0.3125,0,0,0,0,0
20170614,Google Search,Broad match,299,0,115451,386123.745819398,938.6260162601626,0.411371237458194,0,0,0,0,0
20170614,Google Search,Phrase match,92,0,36591,397728.26086956525,1076.2058823529412,0.3695652173913043,0,0,0,0,0
20170614,Search partners,Broad match,59,0,8863,150220.33898305084,590.8666666666667,0.2542372881355932,0,0,0,0,0
20170614,Google Search,Exact match,110,0,17468,158800,727.8333333333334,0.21818181818181817,0,0,0,0,0
20170615,Search partners,Broad match,431,0,53624,124417.63341067285,394.29411764705884,0.31554524361948955,0,0,0,0,0
20170615,Google Search,Broad match,2065,0,758120,367128.32929782086,906.8421052631578,0.40484261501210655,0,0,0,0,0
20170615,Search partners,Phrase match,137,0,18793,137175.1824817518,383.53061224489795,0.35766423357664234,0,0,0,0,0
20170615,Google Search,Phrase match,510,0,192246,376952.9411764706,990.958762886598,0.3803921568627451,0,0,0,0,0
20170615,Search partners,Exact match,71,0,3897,54887.32394366198,229.23529411764704,0.23943661971830985,0,0,0,0,0
20170615,Google Search,Exact match,593,0,107134,180664.41821247895,878.1475409836066,0.2057335581787521,0,0,0,0,0
20170616,Google Search,Exact match,625,0,102558,164092.8,869.1355932203389,0.1888,0,0,0,0,0
20170616,Search partners,Phrase match,104,0,12241,117701.92307692308,437.1785714285714,0.2692307692307692,0,0,0,0,0
20170616,Search partners,Exact match,53,0,2620,49433.96226415095,327.5,0.1509433962264151,0,0,0,0,0
20170616,Search partners,Broad match,425,0,54204,127538.82352941178,471.33913043478265,0.27058823529411763,0,0,0,0,0
20170616,Google Search,Phrase match,486,0,161791,332903.29218106996,963.0416666666666,0.345679012345679,0,0,0,0,0
20170616,Google Search,Broad match,2274,0,836712,367947.22955145116,948.6530612244898,0.38786279683377306,0,0,0,0,0
20170617,Search partners,Phrase match,212,0,26472,124867.9245283019,464.4210526315789,0.2688679245283019,0,0,0,0,0
20170617,Search partners,Broad match,336,0,59307,176508.92857142855,534.2972972972973,0.33035714285714285,0,0,0,0,0
20170617,Google Search,Exact match,2865,0,355537,124096.68411867364,406.79290617848966,0.30506108202443283,0,0,0,0,0
20170617,Google Search,Phrase match,2621,0,832211,317516.5967188096,596.9949784791966,0.5318580694391454,0,0,0,0,0
20170617,Search partners,Exact match,44,0,3126,71045.45454545454,347.3333333333333,0.20454545454545456,0,0,0,0,0
20170617,Google Search,Broad match,2145,0,822233,383325.4079254079,944.0103329506316,0.40606060606060607,0,0,0,0,0
20170618,Search partners,Phrase match,54,0,9432,174666.66666666666,554.8235294117648,0.3148148148148148,0,0,0,0,0
20170618,Google Search,Exact match,531,0,110996,209032.01506591335,909.8032786885246,0.2297551789077213,0,0,0,0,0
20170618,Google Search,Broad match,1438,0,511140,355452.01668984705,981.0748560460652,0.3623087621696801,0,0,0,0,0
20170618,Google Search,Phrase match,359,0,131386,365977.7158774373,1042.7460317460318,0.35097493036211697,0,0,0,0,0
20170618,Search partners,Broad match,213,0,32032,150384.9765258216,552.2758620689656,0.27230046948356806,0,0,0,0,0
20170618,Search partners,Exact match,27,0,1739,64407.40740740741,289.8333333333333,0.2222222222222222,0,0,0,0,0
20170619,Google Search,Exact match,618,0,109036,176433.6569579288,872.288,0.2022653721682848,0,0,0,0,0
20170619,Search partners,Exact match,66,0,4156,62969.69696969697,377.8181818181818,0.16666666666666666,0,0,0,0,0
20170619,Google Search,Broad match,1949,0,719844,369340.1744484351,1021.0553191489362,0.3617239610056439,0,0,0,0,0
20170619,Google Search,Phrase match,447,0,165448,370129.75391498883,1102.9866666666667,0.33557046979865773,0,0,0,0,0
20170619,Search partners,Phrase match,88,0,11694,132886.36363636365,649.6666666666666,0.20454545454545456,0,0,0,0,0
20170619,Search partners,Broad match,324,0,43982,135746.9135802469,523.5952380952381,0.25925925925925924,0,0,0,0,0
20170620,Google Search,Broad match,1390,0,569322,409584.17266187054,1068.1463414634147,0.3834532374100719,0,0,0,0,0
20170620,Search partners,Exact match,30,0,1944,64800,486,0.13333333333333333,0,0,0,0,0
20170620,Search partners,Broad match,184,0,16111,87559.78260869565,537.0333333333334,0.16304347826086957,0,0,0,0,0
20170620,Google Search,Exact match,466,0,104447,224135.1931330472,1076.7731958762886,0.20815450643776823,0,0,0,0,0
20170620,Google Search,Phrase match,330,0,130405,395166.6666666666,1174.81981981982,0.33636363636363636,0,0,0,0,0
20170620,Search partners,Phrase match,48,0,5513,114854.16666666667,787.5714285714286,0.14583333333333334,0,0,0,0,0
20170621,Search partners,Phrase match,91,0,8207,90186.81318681319,482.7647058823529,0.18681318681318682,0,0,0,0,0
20170621,Google Search,Broad match,1895,0,694879,366690.76517150394,970.5013966480448,0.37783641160949866,0,0,0,0,0
20170621,Search partners,Broad match,437,0,53560,122562.9290617849,457.77777777777777,0.26773455377574373,0,0,0,0,0
20170621,Google Search,Exact match,608,0,103295,169893.09210526315,930.5855855855856,0.1825657894736842,0,0,0,0,0
20170621,Search partners,Exact match,78,0,5391,69115.38461538461,385.0714285714286,0.1794871794871795,0,0,0,0,0
20170621,Google Search,Phrase match,434,0,170439,392716.5898617512,1071.943396226415,0.3663594470046083,0,0,0,0,0
20170622,Google Search,Exact match,660,0,125289,189831.81818181818,949.1590909090909,0.2,0,0,0,0,0
20170622,Google Search,Phrase match,478,0,169728,355079.49790794984,1074.2278481012659,0.3305439330543933,0,0,0,0,0
20170622,Google Search,Broad match,2187,0,823504,376545.03886602656,1003.0499390986602,0.37540009144947417,0,0,0,0,0
20170622,Search partners,Phrase match,102,0,15552,152470.58823529413,444.34285714285716,0.3431372549019608,0,0,0,0,0
20170622,Search partners,Broad match,412,0,58168,141184.46601941748,480.72727272727275,0.2936893203883495,0,0,0,0,0
20170622,Search partners,Exact match,88,0,3547,40306.818181818184,443.375,0.09090909090909091,0,0,0,0,0
20170623,Google Search,Phrase match,531,0,202592,381529.1902071563,1077.6170212765958,0.3540489642184557,0,0,0,0,0
20170623,Search partners,Phrase match,87,0,10175,116954.02298850575,535.5263157894738,0.21839080459770116,0,0,0,0,0
20170623,Search partners,Broad match,492,0,72966,148304.8780487805,588.4354838709678,0.25203252032520324,0,0,0,0,0
20170623,Google Search,Broad match,2116,0,776879,367145.0850661625,1018.1900393184796,0.360586011342155,0,0,0,0,0
20170623,Search partners,Exact match,64,0,600,9375,300,0.03125,0,0,0,0,0
20170623,Google Search,Exact match,654,0,101425,155084.09785932722,852.3109243697479,0.1819571865443425,0,0,0,0,0
20170624,Search partners,Phrase match,71,0,9232,130028.16901408452,384.6666666666667,0.3380281690140845,0,0,0,0,0
20170624,Search partners,Exact match,41,0,3736,91121.9512195122,533.7142857142858,0.17073170731707318,0,0,0,0,0
