Fecha,Página de destino,Resultados,% Δ,Total de búsquedas únicas,% Δ,Número de páginas vistas de resultados,% Δ,Sesiones con búsquedas,% Δ,% de sesiones con búsquedas,% Δ,Búsquedas orgánicas,% Δ,Media de páginas por búsqueda,% Δ,Refinamientos de búsqueda,% Δ,% de refinamientos de búsqueda,% Δ,Tiempo después de búsqueda,% Δ,Salidas,% Δ,Porcentaje de salidas,% Δ,Tasa de conversión de los objetivos de búsquedas en el sitio,% Δ,Valor del objetivo por búsqueda,% Δ
20200806,/ceramica-italia/1990-macerata-wengue,29,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,18,0,0.75,0,null,,0,
20200806,/ceramica-italia/1999-terrazo-nature,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3014-argus-plata-25x75,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2121-monserrate-cafe,9,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,5,0,0.5555555555555556,0,null,,0,
20200806,/ceramica-italia/1951-facciata-tabaco-estructurado,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=San+Pietro&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/italcombos/3182-combo-danubio-blanco-gregon-monser-pego-boq,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.25,0,null,,0,
20200806,/clientes/agenda/d3/index.asp?lcodigo=0,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/1886-dietro-beige-315x315,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/nueva-coleccion,130,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,29,0,0.2230769230769231,0,null,,0,
20200806,/bohemica/,65,0,0,,0,,0,,0,,5,0,0,,0,,null,,0,,7,0,0.11475409836065574,0,null,,0,
20200806,/ceramica-italia/2073-exterior-selci,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.25,0,null,,0,
20200806,/contenido/centro-ayuda,2,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/italcombos/3190-combo-isen-gris-pego-boq-?search_query=ceramica&results=45,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2941-vulcano-gris-55x55,12,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,9,0,0.8181818181818182,0,null,,0,
20200806,/ceramica-italia/2953-alpe-nieve-25x75,12,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.3333333333333333,0,null,,0,
20200806,/ceramica-italia/2014-adda-glass,31,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.10344827586206896,0,null,,0,
20200806,/tapiz,11,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.09090909090909091,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=bohemica&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=lavamanos&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=macerata+almendra&submit_search=,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.14285714285714285,0,null,,0,
20200806,/ceramica-italia/1955-madera-lugano-cenizo?search_query=Madera&results=51,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Marmol&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1111111111111111,0,null,,0,
20200806,/ceramica-italia/2133-diamante-dinamo,14,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,8,0,0.5714285714285714,0,null,,0,
20200806,/corporativo/Trabaja.php,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/ceramica-italia/2928-vittoriano-blanco-brill-30x60-prim,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,1,0,null,,0,
20200806,/ceramica-italia/3007-savelli-315x315,3,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=MANTINEL&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200806,/contactanos,16,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.125,0,null,,0,
20200806,/ceramica-italia/2142-kit-griferia-mezcladora-florencia-4,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/?RedirectDataSource=1,65,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,35,0,0.5555555555555556,0,null,,0,
20200806,/pisos-cocina,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.5,0,null,,0,
20200806,/ceramica-italia/2021-palmi-terra,5,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,5,0,1,0,null,,0,
20200806,/ceramica-italia/3144-adria-gris-55x55,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/1959-madera-lugano-crema?search_query=Madera+lugano+cenizo&results=53,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200806,/ceramica-italia/3165-antar-grafito-brillante-25x75,19,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,6,0,0.3157894736842105,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=diamante&submit_search=,36,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,18,0,0.5,0,null,,0,
20200806,/ceramica-italia/3084-pompeya-beige-55x55,7,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,5,0,0.7142857142857143,0,null,,0,
20200806,/italcombos&nx=208&ny=17,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3011-silver-55x55-?search_query=Cocina&results=127,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/sala,27,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,13,0,0.52,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=porcelanato&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3013-castilla-beige-55x55-,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/combos,103,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,25,0,0.2777777777777778,0,null,,0,
20200806,/ceramica-italia/2771-pisa-blanco-satin,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/ceramica-italia/2011-artico-grey,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.125,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=pared&submit_search=,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200806,/corporativo/certificaciones.php,4,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.5,0,null,,0,
20200806,/lavamanos,37,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,7,0,0.22580645161290322,0,null,,0,
20200806,/ceramica-italia/3001-chelsea-60x60,10,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,0.3,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=rosario&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200806,/ceramica-italia/2236-lavamanos-con-pedestal-piceno-blanco,33,0,0,,0,,0,,0,,4,0,0,,0,,null,,0,,15,0,0.8333333333333334,0,null,,0,
20200806,/ceramica-italia/2934-marmol-primavera-315x315,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3012-castilla-gris-55x55-,12,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,5,0,0.4166666666666667,0,null,,0,
20200806,/ceramica-italia/2892-pegante-premium-ceramico-interiorexterior-25kg,29,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,8,0,0.47058823529411764,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=60x60&submit_search=,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200806,/habitacion,21,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,7,0,0.3333333333333333,0,null,,0,
20200806,/ceramica-italia/1993-macerata-marfil?search_query=Macerata&results=12,52,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.07692307692307693,0,null,,0,
20200806,/muebles,13,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,0.5555555555555556,0,null,,0,
20200806,/ceramica-italia/3028-vissani-terra-28x45,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.42857142857142855,0,null,,0,
20200806,/ceramica-italia/3141-donato-beige-55x55,3,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,1,0,null,,0,
20200806,/ceramica-italia/2067-exterior-greco,82,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,38,0,0.4810126582278481,0,null,,0,
20200806,/ceramica-italia/2123-montecarlo-nature,28,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,15,0,0.5357142857142857,0,null,,0,
20200806,/ceramica-italia/1945-delicatezza-marmol-claro,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2951-macerata-avellana-22x89-cort,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.4,0,null,,0,
20200806,/complementarios,21,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.14285714285714285,0,null,,0,
20200806,/ceramica-italia/2020-palmi-crema?search_query=palmi+crema&results=12,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=madera&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2025-casano-wengue,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Mármol+&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/ceramica-italia/1972-luni-beige-315x315,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200806,/ceramica-italia/1992-macerata-almendra?search_query=MACERATA&results=12,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3011-silver-55x55-,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.5,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=PICENO&submit_search=,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1,0,null,,0,
20200806,/market-place/3291-fortezza-wengue-30x60-dk,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/2992-melrose-45x901,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.14285714285714285,0,null,,0,
20200806,/otros-espacios,119,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,17,0,0.1452991452991453,0,null,,0,
20200806,/ceramica-italia/3054-mueble-de-15-mm-baeza-maple,23,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,9,0,0.75,0,null,,0,
20200806,/buscar?search_query=ADDA+GLASS&submit_search=,10,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.2,0,null,,0,
20200806,/exteriores,231,0,0,,0,,0,,0,,17,0,0,,0,,null,,0,,44,0,0.19047619047619047,0,null,,0,
20200806,/banos,439,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,67,0,0.16183574879227053,0,null,,0,
20200806,/ceramica-italia/2167-juego-accesorios-metalicos-n-7,4,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/2989-retro-western-55x55,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2225-combo-granada-blanco,11,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,1,0,null,,0,
20200806,/ceramica-italia/2091-madera-villa,53,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,37,0,0.6981132075471698,0,null,,0,
20200806,/comercial,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=exterior+tocetos&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2058-donatello-crema,11,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,10,0,0.9090909090909091,0,null,,0,
20200806,/ceramica-italia/1886-dietro-beige-315x315?search_query=Ceramica+piso&results=140,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2100-madera-sabino,10,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,9,0,0.9,0,null,,0,
20200806,/ceramica-italia/3069-asiento-granada-mj-marfil,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/1959-madera-lugano-crema,18,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,10,0,0.5555555555555556,0,null,,0,
20200806,/ec/CocinasParedes.php,9,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.2222222222222222,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=45X90&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.2222222222222222,0,null,,0,
20200806,/ceramitips/10_UTILIZA-DILATADORES-PLÁSTICOS.html,9,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.1111111111111111,0,null,,0,
20200806,/ceramica-italia/2969-sanitario-danubio-mj-blanco-,22,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,6,0,0.5454545454545454,0,null,,0,
20200806,/ceramica-italia/1996-fortezza-marfil,24,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,12,0,0.5,0,null,,0,
20200806,/ec/BanosCombos.php,74,0,0,,0,,0,,0,,11,0,0,,0,,null,,0,,12,0,0.16216216216216217,0,null,,0,
20200806,/ceramica-italia/3102-tizzo-negro-rect-60x60,10,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1,0,null,,0,
20200806,/ceramica-italia/2834-macerata-wengue-45x901,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,6,0,0.75,0,null,,0,
20200806,/diversa/,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/1898-spada-blanco-60x60?search_query=Sala&results=119,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Pisos+50x50&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Alpe+nieve&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=&submit_search=,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.0625,0,null,,0,
20200806,/ceramica-italia/2112-dolcetto-natural,5,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,5,0,1,0,null,,0,
20200806,/ceramica-italia/3008-terzi-315x315-,23,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,6,0,0.2727272727272727,0,null,,0,
20200806,/ceramica-italia/2935-milan-blanco-315x315,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=DIAMANTE&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1111111111111111,0,null,,0,
20200806,/ceramica-italia/3137-verona-beige-28x45,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2099-torazo-gris,4,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,4,0,1,0,null,,0,
20200806,/ceramica-italia/2947-galatea-45x901,27,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,13,0,0.48148148148148145,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=sabino&submit_search=,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200806,/ceramica-italia/2132-diamante-celestini,8,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,8,0,1,0,null,,0,
20200806,/promociones/detalle.asp?d=Boyaca,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200806,/ceramica-italia/3124-broni-naranja-28x45,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2256-sanitario-ravello-blanco,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=MACERATA AVELLANA&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,1,0,null,,0,
20200806,/ceramica-italia/2068-exterior-turin,8,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,4,0,0.5,0,null,,0,
20200806,/web1/Habitacion.php,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/ceramica-italia/3029-mersi-beige-28x45,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.6,0,null,,0,
20200806,/nueva-coleccion-cocinas,39,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,5,0,0.1282051282051282,0,null,,0,
20200806,/ceramica-italia/1900-farnese-beige-brillante,8,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,8,0,1,0,null,,0,
20200806,/ceramica-italia/1948-diamante-hortensia-60x60,12,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,8,0,0.6666666666666666,0,null,,0,
20200806,/ceramica-italia/2027-matinella-beige,2,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/2102-ferrara-gris-45x901?search_query=201707&results=1,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3014-argus-plata-25x75?search_query=Piso+gris&results=134,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/2924-zable-blanco-rect-30x60,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=CUARZO&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/,8541,0,0,,0,,0,,0,,297,0,0,,0,,null,,0,,1375,0,0.1652842889770405,0,null,,0,
20200806,/ec/DetalleProducto.html,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.14285714285714285,0,null,,0,
20200806,/webtte/app/login.ASP,12,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.16666666666666666,0,null,,0,
20200806,/ceramica-italia/2025-casano-wengue?search_query=Ceramica+para+piso+&results=140,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200806,/salondetendencias/detalle.php?id=0000000021,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/web1/BanosPisos.php,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2999-cartiere-ocre-45x901-,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07142857142857142,0,null,,0,
20200806,/ceramica-italia/2763-triano-acento,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200806,/ceramica-italia/2104-sarezzo-nature,13,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,0.23076923076923078,0,null,,0,
20200806,/ceramica-italia/2223-diamante-royal-blanco-60x60-rect?search_query=diamante&results=8,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/1993-macerata-marfil,17,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,12,0,0.7058823529411765,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=FARNESE+BEIGE+BRILLANTE+&submit_search=,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200806,/ceramica-italia/2134-diamante-milazzo,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/3171-lavamanos-barcelona-mj-blanco-,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2129-treccino-beige-25x75,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Techo+eterni+fibrocemento&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/comedor,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=macerata&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.4,0,null,,0,
20200806,/ceramica-italia/2120-monserrate-beige,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/inicio/3110-bidet-universal-ajustable-aji-101,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200806,/pagina-no-ecnontrada,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,0.5555555555555556,0,null,,0,
20200806,/ceramica-italia/3178-sanitario-tamesis-mj-marfil,11,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200806,/ceramica-italia/1962-madera-serenisima-nature,81,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,43,0,0.5308641975308642,0,null,,0,
20200806,/ceramica-italia/2894-italpego-constructor-blanco-x-25-kg,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200806,/ceramica-italia/1983-marini-perla?search_query=MARINI+PERLA&results=3,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/buscar?controller=search&orderby=position&orderway=desc&search_query=Casano&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/blackf/index.php?controller=manufacturer,3,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200806,/ceramica-italia/2100-madera-sabino?search_query=Ceramica+imitacion+madera&results=62,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2768-spada-blanco-30x60,4,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,4,0,1,0,null,,0,
20200806,/ceramica-italia/3143-adria-beige-55x55,29,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,3,0,0.10344827586206896,0,null,,0,
20200806,/ceramica-italia/2210-madera-lugano-cenizo-30x60-rec,7,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,5,0,0.7142857142857143,0,null,,0,
20200806,/ceramica-italia/2088-madera-real,5,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,5,0,1,0,null,,0,
20200806,/paredes-cocina,34,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,14,0,0.4117647058823529,0,null,,0,
20200806,/sanitarios,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.42857142857142855,0,null,,0,
20200806,/ceramica-italia/3173-lavamanos-habana-mj-blanco-,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/italcombos,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.21428571428571427,0,null,,0,
20200806,/ceramica-italia/2122-monserrate-gris?search_query=monserrate&results=4,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200806,/ceramica-italia/2994-milenio-45x901,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200806,/ceramica-italia/1998-trezzo-marfil,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200806,/ceramica-italia/2228-sanitario-punta-sal,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,1,0,null,,0,
20200806,/ceramica-italia/2895-italpego-constructor-gris-25kg,6,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
